Position:,1.57,Truth:,3.81E+00,Calculated:,3.77E+00,Error:,3.73E-02,,1.57,3.81E+00,3.77E+00,3.73E-02
Position:,1.58,Truth:,3.85E+00,Calculated:,3.82E+00,Error:,3.80E-02,,1.58,3.85E+00,3.82E+00,3.80E-02
Position:,1.59,Truth:,3.90E+00,Calculated:,3.87E+00,Error:,3.86E-02,,1.59,3.90E+00,3.87E+00,3.86E-02
Position:,1.6,Truth:,3.95E+00,Calculated:,3.91E+00,Error:,3.92E-02,,1.6,3.95E+00,3.91E+00,3.92E-02
Position:,1.61,Truth:,4.00E+00,Calculated:,3.96E+00,Error:,3.98E-02,,1.61,4.00E+00,3.96E+00,3.98E-02
Position:,1.62,Truth:,4.05E+00,Calculated:,4.01E+00,Error:,4.05E-02,,1.62,4.05E+00,4.01E+00,4.05E-02
Position:,1.63,Truth:,4.10E+00,Calculated:,4.06E+00,Error:,4.12E-02,,1.63,4.10E+00,4.06E+00,4.12E-02
Position:,1.64,Truth:,4.16E+00,Calculated:,4.11E+00,Error:,4.18E-02,,1.64,4.16E+00,4.11E+00,4.18E-02
Position:,1.65,Truth:,4.21E+00,Calculated:,4.16E+00,Error:,4.25E-02,,1.65,4.21E+00,4.16E+00,4.25E-02
Position:,1.66,Truth:,4.26E+00,Calculated:,4.22E+00,Error:,4.32E-02,,1.66,4.26E+00,4.22E+00,4.32E-02
Position:,1.67,Truth:,4.31E+00,Calculated:,4.27E+00,Error:,4.39E-02,,1.67,4.31E+00,4.27E+00,4.39E-02
Position:,1.68,Truth:,4.37E+00,Calculated:,4.32E+00,Error:,4.46E-02,,1.68,4.37E+00,4.32E+00,4.46E-02
Position:,1.69,Truth:,4.42E+00,Calculated:,4.37E+00,Error:,4.53E-02,,1.69,4.42E+00,4.37E+00,4.53E-02
Position:,1.7,Truth:,4.47E+00,Calculated:,4.43E+00,Error:,4.60E-02,,1.7,4.47E+00,4.43E+00,4.60E-02
Position:,1.71,Truth:,4.53E+00,Calculated:,4.48E+00,Error:,4.68E-02,,1.71,4.53E+00,4.48E+00,4.68E-02
Position:,1.72,Truth:,4.58E+00,Calculated:,4.54E+00,Error:,4.75E-02,,1.72,4.58E+00,4.54E+00,4.75E-02
Position:,1.73,Truth:,4.64E+00,Calculated:,4.59E+00,Error:,4.83E-02,,1.73,4.64E+00,4.59E+00,4.83E-02
Position:,1.74,Truth:,4.70E+00,Calculated:,4.65E+00,Error:,4.90E-02,,1.74,4.70E+00,4.65E+00,4.90E-02
Position:,1.75,Truth:,4.75E+00,Calculated:,4.70E+00,Error:,4.98E-02,,1.75,4.75E+00,4.70E+00,4.98E-02
Position:,1.76,Truth:,4.81E+00,Calculated:,4.76E+00,Error:,5.06E-02,,1.76,4.81E+00,4.76E+00,5.06E-02
Position:,1.77,Truth:,4.87E+00,Calculated:,4.82E+00,Error:,5.14E-02,,1.77,4.87E+00,4.82E+00,5.14E-02
Position:,1.78,Truth:,4.93E+00,Calculated:,4.88E+00,Error:,5.22E-02,,1.78,4.93E+00,4.88E+00,5.22E-02
Position:,1.79,Truth:,4.99E+00,Calculated:,4.94E+00,Error:,5.30E-02,,1.79,4.99E+00,4.94E+00,5.30E-02
Position:,1.8,Truth:,5.05E+00,Calculated:,5.00E+00,Error:,5.38E-02,,1.8,5.05E+00,5.00E+00,5.38E-02
Position:,1.81,Truth:,5.11E+00,Calculated:,5.06E+00,Error:,5.47E-02,,1.81,5.11E+00,5.06E+00,5.47E-02
Position:,1.82,Truth:,5.17E+00,Calculated:,5.12E+00,Error:,5.55E-02,,1.82,5.17E+00,5.12E+00,5.55E-02
Position:,1.83,Truth:,5.23E+00,Calculated:,5.18E+00,Error:,5.64E-02,,1.83,5.23E+00,5.18E+00,5.64E-02
Position:,1.84,Truth:,5.30E+00,Calculated:,5.24E+00,Error:,5.73E-02,,1.84,5.30E+00,5.24E+00,5.73E-02
Position:,1.85,Truth:,5.36E+00,Calculated:,5.30E+00,Error:,5.82E-02,,1.85,5.36E+00,5.30E+00,5.82E-02
Position:,1.86,Truth:,5.42E+00,Calculated:,5.36E+00,Error:,5.91E-02,,1.86,5.42E+00,5.36E+00,5.91E-02
Position:,1.87,Truth:,5.49E+00,Calculated:,5.43E+00,Error:,6.00E-02,,1.87,5.49E+00,5.43E+00,6.00E-02
Position:,1.88,Truth:,5.55E+00,Calculated:,5.49E+00,Error:,6.09E-02,,1.88,5.55E+00,5.49E+00,6.09E-02
Position:,1.89,Truth:,5.62E+00,Calculated:,5.56E+00,Error:,6.18E-02,,1.89,5.62E+00,5.56E+00,6.18E-02
Position:,1.9,Truth:,5.69E+00,Calculated:,5.62E+00,Error:,6.28E-02,,1.9,5.69E+00,5.62E+00,6.28E-02
Position:,1.91,Truth:,5.75E+00,Calculated:,5.69E+00,Error:,6.38E-02,,1.91,5.75E+00,5.69E+00,6.38E-02
Position:,1.92,Truth:,5.82E+00,Calculated:,5.76E+00,Error:,6.47E-02,,1.92,5.82E+00,5.76E+00,6.47E-02
Position:,1.93,Truth:,5.89E+00,Calculated:,5.82E+00,Error:,6.57E-02,,1.93,5.89E+00,5.82E+00,6.57E-02
Position:,1.94,Truth:,5.96E+00,Calculated:,5.89E+00,Error:,6.67E-02,,1.94,5.96E+00,5.89E+00,6.67E-02
Position:,1.95,Truth:,6.03E+00,Calculated:,5.96E+00,Error:,6.77E-02,,1.95,6.03E+00,5.96E+00,6.77E-02
Position:,1.96,Truth:,6.10E+00,Calculated:,6.03E+00,Error:,6.88E-02,,1.96,6.10E+00,6.03E+00,6.88E-02
Position:,1.97,Truth:,6.17E+00,Calculated:,6.10E+00,Error:,6.98E-02,,1.97,6.17E+00,6.10E+00,6.98E-02
Position:,1.98,Truth:,6.24E+00,Calculated:,6.17E+00,Error:,7.09E-02,,1.98,6.24E+00,6.17E+00,7.09E-02
Position:,1.99,Truth:,6.32E+00,Calculated:,6.24E+00,Error:,7.20E-02,,1.99,6.32E+00,6.24E+00,7.20E-02
